Wavenumber,WD23MI02,WD33MI03,SH55MI02,SH54MI11,SH63MI02,WD71AMI01,SH63MI10,SH01MI11,SH01MI05,SH63MI39,WD23MI03A,FI38MI01C,SH01MI12B,CV09EMI05,FI38MI01B,SH01MI12A,OK14MI07,OK14MI12,AK96MI13,OK14MI01,WD35MI04A,SH63MI43,OK14MI06C,Terry3MI04A,FI45MI02,AK96MI08,WD70MI03,Terry3MI03,JFL19BMI11,WD12MI04A,FI45MI05,WD70MI01A,WD35MI02,WD07MI01A,FI45MI06,OK14MI08,WD70MI01B,WD12MI06,WD35MI01,OK14MI09,WD07MI01B,SH63MI53,FI38MI05A,SH58MI01,SH63MI34,SH01MI21,OK17MI05A,SH63MI22,FI45MI04A,SH63MI27,JFL30AMI12,VS73MI02,SH63MI25,SH63MI31,SH63MI24,Newman,CD33_12-2-2
526.4801,0.785003089,0.34822,0.395675433,0.119906167,1.03586315,0.7993724,0.348903867,0.767603033,0.3445475,0.427659333,1.696692667,0.07320204,0.807659267,0.284408875,0.144527733,0.726399167,4.7175095,0.3258273,0.409470955,0.417847167,0.6380747,0.2160562,0.117112233,0.00772002,0.707060867,0.1376526,0.461212367,0.420751533,0.498932767,0.6237994,0.236453419,0.6221428,0.097739735,-0.259374067,0.5332597,0.3590323,0.431930833,0.559048789,0.843165467,0.58496255,0.5459864,1.499864167,0.6093697,0.702012967,0.801947967,0.237593922,0.269744067,0.1709169,0.5711887,0.409349833,0.5990124,0.52093695,0.309420867,0.360668633,0.5837027,,
528.4086,0.742603267,0.294119767,0.3872946,0.111844767,0.854162775,0.789331675,0.3432416,0.764752933,0.324807575,0.3528666,1.596009433,0.062372307,0.780302,0.277849475,0.121800423,0.702657067,4.5252515,0.30602315,-0.02802071,1.513692333,0.640257867,0.229995393,0.111387423,-0.000697421,0.711341967,0.1228217,0.449309767,0.453833322,0.472692933,0.617259033,0.6906368,0.607110233,-0.0318819,-0.279375173,0.51980255,0.47513855,0.422078133,0.583270856,0.9965098,0.5857387,0.541444067,1.149826867,0.585566933,0.696693767,0.801825,0.214015244,0.263617967,0.172228833,0.30410543,0.4024804,0.601306133,0.519805275,0.298783167,0.358285333,0.574186733,,
530.3371,1.670211444,0.2735797,0.378043867,0.10426312,1.191178625,0.776891475,0.337767533,0.755183367,0.301578325,0.339114567,1.562576067,0.05643531,0.749021467,0.273587175,0.109086917,0.668494733,2.1186423,0.33188935,0.06637215,1.305181167,0.629511233,0.221785683,0.105250573,-0.008531253,0.716580633,0.13640274,0.4414544,0.464489044,0.455067233,0.604951933,1.1285898,0.594771533,0.3133152,-0.3970528,0.4949144,1.1146915,0.418085033,0.544883133,1.130663367,0.58528715,0.527945033,2.410746167,0.561845067,0.6936394,0.777460967,0.2227226,0.258350267,0.1723005,0.4545804,0.3948327,0.597500667,0.515630975,0.2892721,0.341683767,0.557799267,,
532.2656,1.691732611,0.2667417,0.367963,0.09952219,1.246281025,0.764537,0.330989767,0.743699867,0.295939275,0.293555233,1.4987679,0.058244347,0.7474345,0.267902225,0.065038373,0.634311067,3.972214,0.34848905,1.0675655,0.929074767,0.622941033,0.18418979,0.099386093,-0.015512099,0.7168655,0.14389635,0.435786133,0.412661833,0.4457491,0.590089267,0.383673935,0.583345267,2.0349065,-0.232312197,0.4858834,0.44517435,0.4143081,0.522760278,1.2335046,0.576589,0.5165953,0.758279994,0.5399006,0.692668367,0.7523207,0.2283127,0.252348167,0.1736967,0.53829235,0.381516933,0.591192567,0.5218438,0.2782846,0.321908267,0.533141033,,
534.1941,0.847061411,0.161151613,0.362437367,0.092888293,1.27427715,0.7511762,0.324393467,0.727209333,0.283092475,0.265217433,1.619753667,0.06053737,0.755745767,0.26156215,0.062215897,0.616274,3.614749,0.39850625,1.53168195,-0.156108543,0.631074633,0.01012219,0.092407193,-0.02357257,0.707820867,0.059061565,0.4325645,0.382728133,0.436709633,0.577320133,0.51563605,0.571894033,2.28272805,-0.215673653,0.516543,0.106500275,0.409497767,0.561242644,1.122236367,0.54575015,0.505635367,1.496652867,0.5313479,0.689096733,0.726155,0.2148562,0.246769433,0.1751936,0.6125086,0.3622917,0.582914567,0.521425,0.2661208,0.313134567,0.4979963,,
536.1226,1.012153844,0.112203833,0.357958933,0.084120073,1.07626745,0.730287925,0.318484867,0.7015628,0.293647325,0.264608567,1.692536333,0.060447073,0.765282967,0.25387955,0.105674,0.6126277,1.484713,0.42273745,1.50958135,-0.166941577,0.637673867,0.116134973,0.083003167,-0.029409537,0.684987567,-0.019617055,0.424758,0.364102499,0.4206988,0.569134767,1.25155585,0.568836967,2.7008206,-0.161625767,0.505128,0.41787794,0.4047261,0.560430444,1.3087407,0.50466175,0.492987733,0.955753667,0.525193033,0.6800821,0.6749574,0.218408422,0.2397786,0.174959933,0.84468605,0.339744333,0.576346733,0.518508575,0.255690567,0.304084933,0.476208,,
538.0511,0.501436948,0.311000533,0.353790367,0.077610827,0.9092351,0.70442295,0.3131137,0.674312233,0.3078976,0.276463967,1.615962667,0.05751057,0.760302333,0.2435224,0.080282457,0.618343833,0.54135165,0.4262093,1.2606856,0.1718531,0.625544733,0.135054407,0.0727383,-0.0319014,0.666972933,0.07189347,0.419478067,0.373794467,0.4084505,0.5681682,1.9102115,0.569467467,2.7631605,-0.22876472,0.481279,0.066857595,0.4015001,0.520016411,1.318899567,0.4848958,0.47505764,1.567578133,0.518863133,0.6718618,0.618487633,0.224901111,0.2344172,0.1681489,1.06929655,0.3205552,0.5731703,0.505667525,0.248384433,0.289820733,0.457341933,,
539.9796,0.728531144,0.198959533,0.350026567,0.072712047,0.958501225,0.68240395,0.306316733,0.643821667,0.3230949,0.273997967,1.565195,0.052216715,0.745372867,0.2353947,0.067425663,0.626059633,0.9962079,0.41363095,-0.7775999,0.358109407,0.612998667,0.024355827,0.064019097,-0.035928457,0.663631233,0.115425225,0.408612333,0.382800467,0.4045741,0.5673096,1.4374507,0.556794867,2.6425538,-0.192366447,0.48085005,-0.15245705,0.398237333,0.500377911,1.296669767,0.46393755,0.447109213,0.1389087,0.5076014,0.663326933,0.579607033,0.243486978,0.231608333,0.1560855,1.22164435,0.3013225,0.574135033,0.495728775,0.244552067,0.2825169,0.449787233,,
541.9081,0.794273364,0.507505133,0.346405633,0.06480006,1.063625275,0.66922615,0.2986638,0.626650967,0.3352211,0.259687267,1.687181,0.049577427,0.7601578,0.23286055,0.059128893,0.619024667,1.7977243,0.3913188,-0.8106332,0.4732622,0.589492067,0.007818643,0.058001937,-0.041289903,0.6681483,0.107368685,0.3897468,0.374171078,0.410788633,0.564696767,1.874161,0.530126233,2.329488,-0.378893796,0.47481575,0.12723807,0.397301033,0.488489933,1.194592033,0.4506656,0.4424936,-0.420588667,0.524448633,0.6545946,0.558347467,0.230726689,0.2257623,0.13642047,0.8234796,0.288516067,0.585219567,0.483907475,0.2434903,0.263182533,0.435675767,,
543.8365,1.166696222,0.567329533,0.341356633,0.056735617,0.817127125,0.664807975,0.291905067,0.604902833,0.338013475,0.2477093,1.923161333,0.05430139,0.764025967,0.2309949,0.080166787,0.6068484,1.7214456,0.37000185,0.84959365,0.652504733,0.564952733,0.227124823,0.052546077,-0.043782157,0.667012233,0.1462326,0.3733795,0.395389878,0.413839433,0.560881267,0.1654223,0.497951933,0.0933264,-0.592354916,0.45980055,0.48082505,0.398882167,0.501862122,0.921375333,0.4356679,0.433907457,-0.0830053,0.533344967,0.644965933,0.5335004,0.190863511,0.221215033,0.113665007,0.69446895,0.280252333,0.575817967,0.48345245,0.2422297,0.2751021,0.4484582,,
545.7651,0.888230756,0.7797513,0.335001633,0.051359997,0.7830047,0.657606175,0.288206833,0.587846833,0.33378325,0.2369773,2.064318333,0.05902731,0.734736667,0.22042195,0.013129687,0.600310933,1.4036717,0.3319784,1.35443375,1.767751333,0.5547945,0.448828767,0.049679807,-0.045382273,0.6591324,0.175029265,0.367922367,0.369873622,0.4097508,0.561881733,2.171343,0.482073067,1.2425766,-0.430979153,0.4647061,0.90958477,0.405377167,0.473293756,0.889873467,0.4102993,0.415308389,-0.527595333,0.542437067,0.637889067,0.506816833,0.175351333,0.216990567,0.09693457,1.32514655,0.272869233,0.584235667,0.47735015,0.242851133,0.278567467,0.460314067,,
547.6935,0.679552312,0.643527273,0.328925267,0.046562003,0.707559525,0.6413827,0.285306133,0.602116367,0.318732775,0.2290936,2.146574,0.050435557,0.698727267,0.205904725,-0.03558895,0.589808333,0.5123024,0.2773982,1.5181706,2.400903833,0.551459433,0.540688,0.049092653,-0.046528447,0.644552767,0.1251406,0.361477033,0.340217804,0.404937633,0.5637803,1.875796,0.468714833,0.433678597,-0.222375551,0.4782195,0.712502335,0.4126661,0.4547643,0.939504167,0.40367235,0.37192427,-0.240331933,0.5578767,0.631686567,0.485367,0.188467411,0.210146567,0.08717729,1.3002492,0.266093367,0.615446867,0.4721377,0.244189467,0.285283433,0.4450874,,
549.6221,0.807989622,0.576522338,0.3255267,0.04136796,0.637112623,0.6251528,0.281528767,0.6359734,0.301737675,0.12719114,1.996461,0.056966843,0.7300101,0.206834175,0.028912013,0.5919365,0.78258505,0.149480735,1.4624195,3.012022367,0.563168133,0.317499667,0.04999383,-0.05021384,0.632089467,0.030138,0.3534826,0.359526836,0.401342167,0.5642997,0.4611885,0.458169567,0.2159007,-0.152513743,0.48527235,0.352422445,0.420141733,0.469734122,0.763411833,0.4604586,0.382606593,0.835559457,0.565670467,0.622314467,0.4804105,0.2023256,0.202080833,0.078616123,1.2041564,0.260697467,0.630976767,0.463568925,0.245830333,0.294609567,0.478923033,,
551.5506,0.651405656,0.50799073,0.322227733,0.04020426,0.674184475,0.6172477,0.276298833,0.6485919,0.272043675,0.229780217,2.152766,0.03716039,0.752311667,0.20117395,0.05341642,0.586146233,1.56462645,0.26605465,0.00611575,2.960876407,0.567924,0.414740297,0.051809067,-0.05293409,0.6253205,0.225114011,0.346557367,0.378602167,0.395680033,0.569256467,0.096172085,0.462011133,0.32138535,-0.1855455,0.4879251,0.9736985,0.427526033,0.476116811,0.769253367,0.54505345,0.401882527,-0.03599676,0.566219967,0.608228867,0.491450033,0.1866056,0.193551267,0.06979808,0.63255285,0.255747467,0.628360733,0.463675575,0.248971533,0.301734867,0.532185567,,
553.4791,0.524282044,0.197603467,0.320209833,0.041288077,0.71440625,0.618419925,0.272186133,0.6601098,0.2631004,0.185435083,2.088916667,0.05074325,0.7597311,0.195706175,-0.004660541,0.581923667,1.2841386,0.25730035,0.1736107,2.627807533,0.5715555,0.620468633,0.054722863,-0.052469873,0.6306277,0.26997842,0.3444286,0.3356954,0.386468967,0.576505933,0.09447839,0.475628633,0.59176695,-0.671018033,0.49406045,1.41328355,0.440768633,0.456663,0.844116833,0.6152163,0.373206164,0.4421595,0.572351,0.595520167,0.495875833,0.155224789,0.187577367,0.065164803,0.5451792,0.251515267,0.637287633,0.4605929,0.253938833,0.3030778,0.538385,,
555.4076,0.577719378,0.117775357,0.317233733,0.044101617,0.685369675,0.621027775,0.2702821,0.668603333,0.24389645,0.191756073,1.951789667,0.043082877,0.764405667,0.1898304,-0.006804447,0.5953412,0.4095983,0.265967,0.111478055,1.8932871,0.576575367,0.6791534,0.059359607,-0.050060207,0.639662533,0.31464875,0.3446381,0.314543889,0.3851069,0.580443667,0.35783118,0.4854098,0.6559254,-0.453772033,0.4477037,0.04554425,0.4558415,0.4870271,0.839242733,0.6559078,0.373962895,0.702294777,0.574364567,0.5850355,0.491544567,0.170523178,0.1850194,0.063372587,0.55099725,0.251862567,0.642158533,0.4597246,0.260539167,0.288641633,0.448208333,,
557.3361,0.632529133,0.215378747,0.313394367,0.04442935,0.588997125,0.631256825,0.268322467,0.678361567,0.236171775,0.18441848,1.761168667,0.023508945,0.787189367,0.18580765,0.014288257,0.618717533,0.375933,0.20088855,0.0107127,2.658293533,0.572780233,0.10311048,0.067197507,-0.043020577,0.647154233,0.245008335,0.347521167,0.343733889,0.383506933,0.589398367,0.32138363,0.503076467,0.86336675,-0.096234417,0.47048715,1.20092365,0.475557333,0.4837508,0.825747633,0.69682085,0.367926721,1.075856387,0.561909467,0.5789351,0.505290767,0.180705667,0.182894233,0.062864893,0.57456215,0.259136033,0.640112933,0.4548542,0.267035333,0.2599041,0.472613833,,
559.2646,0.597393811,0.448626667,0.312663733,0.046854257,0.680459625,0.648824925,0.265333967,0.676668167,0.248704125,0.193679493,1.704428333,0.029359838,0.827080667,0.18941775,0.01812736,0.638006733,0.455405,0.3128202,-0.04293725,0.746868767,0.578432567,-0.003167417,0.0773582,-0.033653494,0.6441271,0.20206455,0.348505367,0.374451444,0.379340967,0.5979185,0.074516085,0.5198148,0.79549665,0.026371913,0.4388092,0.8915678,0.495439,0.464106167,0.788750433,0.72441835,0.384688823,0.94073807,0.549981667,0.577465833,0.522754167,0.179856689,0.180179067,0.063874983,0.488105,0.2626792,0.646060633,0.46068085,0.271917067,0.244716133,0.541724467,,
561.1931,0.731368144,0.449525433,0.317673133,0.053087487,0.95521315,0.662749575,0.265865267,0.672763767,0.272098375,0.180521123,1.706650667,0.040621585,0.879656467,0.197999625,-0.007691597,0.658497133,0.48932915,0.26529435,0.61690625,1.4002487,0.591182033,0.038121003,0.0906299,-0.021776009,0.6324934,0.2570922,0.3533962,0.390453789,0.367070567,0.6066664,0.52633871,0.533927867,0.22512005,0.062195427,0.411537,2.894146,0.520114933,0.514949467,0.761700767,0.7219223,0.39134535,-0.110139023,0.546231,0.583707567,0.525251967,0.193044144,0.180789633,0.064183417,0.51299495,0.263446133,0.662599533,0.46497535,0.2763373,0.247783567,0.589427567,,
563.1216,0.526544522,0.375303267,0.3246517,0.063289337,1.029136525,0.66885495,0.2689742,0.615214167,0.2859824,0.18988104,1.523077667,0.033859153,0.919602967,0.194089825,-0.01344271,0.665865667,0.3116719,0.23751518,0.3561982,0.52374,0.595602767,0.182796767,0.106034027,-0.005042379,0.621317667,0.2947118,0.363188733,0.372670356,0.355593533,0.613750967,0.45061775,0.540304667,0.156550265,0.146950633,0.37409795,2.7460225,0.547180267,0.5410466,0.758734,0.7056775,0.397992587,-0.624707327,0.532768533,0.590678433,0.498241967,0.184118911,0.187055533,0.06630819,0.682752,0.264371767,0.677925767,0.472540825,0.2789346,0.211658867,0.564707633,,
565.05,0.5459425,0.6623855,0.333525167,0.07665608,1.275240625,0.687062275,0.274921567,0.640625333,0.3433455,0.204719487,1.209212967,0.056326687,0.932916233,0.2193186,-0.078919167,0.6804876,0.34064845,0.3639729,0.03662955,1.9065474,0.586362133,0.23363,0.12398538,0.014973336,0.634328667,0.2420971,0.377785,0.330432878,0.345932,0.621483533,0.29937155,0.5508631,0.25326215,0.141097757,0.3619107,2.3129395,0.579750067,0.484399933,0.7530818,0.6791035,0.411091767,0.405132825,0.512414867,0.597958467,0.5054152,0.181379178,0.197750967,0.06610386,0.56569265,0.265985267,0.695028133,0.474103825,0.2805166,0.234732167,0.483259067,,
566.9786,1.240992178,0.8600381,0.3451496,0.09205978,0.752570675,0.719204075,0.2819557,0.6369441,0.3765212,0.214898,1.279188767,0.069069247,0.931887367,0.244751375,-0.109993757,0.696265167,0.3145734,0.34834205,0.6140852,0.992219763,0.579383967,0.039052033,0.144303833,0.03479431,0.650725467,0.125960505,0.3912111,0.325777364,0.345479167,0.627439767,1.02715755,0.558792967,0.4323166,0.159683737,0.36559345,1.08493015,0.6114303,0.499396233,0.744090967,0.68495655,0.430354067,0.202041367,0.4907571,0.6050866,0.505665,0.190284711,0.209208,0.068553647,0.5835523,0.2663273,0.701308433,0.4862975,0.289602433,0.221571333,0.4492584,,
568.907,0.590129778,1.124647533,0.360918933,0.106061667,0.748668125,0.75145475,0.289838133,0.6526062,0.404155925,0.2390232,1.404114,0.068562151,0.943269033,0.283643975,-0.01004219,0.707603567,0.38123345,0.30431645,0.52123121,1.087117267,0.5750631,0.176737433,0.168745767,0.060308947,0.6600289,-0.02465903,0.411154867,0.386969508,0.347251233,0.635749233,1.35744535,0.561906,0.2943009,0.17337454,0.3238061,0.34142492,0.648563967,0.5207054,0.735879533,0.6731822,0.454168067,0.621828167,0.5069213,0.614831833,0.505488533,0.206240044,0.2228504,0.07529005,1.188396,0.269677733,0.707598333,0.50167585,0.308173833,0.2224579,0.421834233,,
570.8356,0.90984294,0.4707101,0.3795341,0.123457767,0.69595145,0.774358625,0.300739867,0.6722054,0.43092285,0.274869633,1.269709467,0.129525367,0.9175096,0.32121905,0.0473228,0.719580233,0.4978596,0.3896643,-0.2138535,1.050773907,0.571206033,0.20841229,0.1961663,0.092866733,0.668329167,0.05422465,0.437160833,0.407415422,0.289130967,0.644125167,1.5184782,0.569703733,0.2404276,0.251281667,0.4097372,0.2385668,0.6898431,0.523226078,0.723488533,0.6603298,0.480497633,-0.171364523,0.5226089,0.626522267,0.528287867,0.282408367,0.240545633,0.088097553,1.17963055,0.278985267,0.717587333,0.525459075,0.3254356,0.238209333,0.394554033,,
572.764,0.817310156,0.547015367,0.401565767,0.145439367,0.963537825,0.7915679,0.316669033,0.702410733,0.44926665,0.302157367,1.482746333,0.173200467,0.8698481,0.3520858,-0.00154876,0.7078351,0.3697789,0.3858596,-0.20363315,0.503481363,0.576169867,0.149672357,0.229050367,0.1303714,0.670408067,0.16265244,0.463894533,0.414152589,0.340888933,0.6555721,1.351388,0.591494867,0.4357586,0.289556333,0.4420793,0.1901091,0.7372898,0.541346333,0.721483,0.6540978,0.503198667,0.445704637,0.536283467,0.648361,0.588824733,0.318183867,0.2587981,0.10722192,1.1141749,0.293136733,0.736880033,0.54475835,0.345261267,0.266465133,0.372619467,,
574.6926,0.920842544,1.5003146,0.424486533,0.170602267,0.896866425,0.804844225,0.3334839,0.7335404,0.46061405,0.346765433,1.716219667,0.1729809,0.8596901,0.385369375,0.01610657,0.7353263,0.86536445,0.3603211,0.19700145,0.099159097,0.580001133,0.086263,0.2647498,0.1680989,0.665847167,0.1352186,0.4857677,0.464127533,0.347906833,0.663632167,0.2446127,0.618202333,0.5696329,0.3270595,0.48922185,0.3342057,0.7788061,0.553658078,0.708471767,0.6768671,0.5372228,0.7245004,0.5544424,0.670752733,0.653551367,0.289380533,0.276718767,0.125089633,0.6537974,0.304450967,0.7206586,0.572580875,0.3678853,0.295901267,0.3278782,,
576.621,0.530970062,1.580847967,0.450752667,0.201619167,0.700048125,0.819407075,0.353279733,0.7599625,0.48194675,0.373742867,1.924306333,0.223072933,0.889763733,0.42420695,0.021548863,0.757584833,0.8642407,0.38311895,0.184669115,-0.142157567,0.589775667,0.099395056,0.304261867,0.2079058,0.674952333,0.18425625,0.5140493,0.526426822,0.361919533,0.681220233,0.23332945,0.661247433,0.6675099,0.3697568,0.55116895,1.0538574,0.824074333,0.668593156,0.692286833,0.73700055,0.5830577,0.735585833,0.5901885,0.691000667,0.724031733,0.320083111,0.299648733,0.143628867,0.866964,0.324950867,0.701444767,0.60309995,0.3970861,0.274412133,0.3848873,,
578.5496,0.678105133,1.588364067,0.478832033,0.237532967,0.69585075,0.836596575,0.375698333,0.788287867,0.50084,0.395134733,2.103774333,0.256751933,0.907765,0.4580962,0.08656992,0.775576533,1.6339693,0.41492665,0.43697165,-0.28829019,0.5998314,0.214928323,0.344075467,0.250545067,0.690439067,0.2303624,0.545444833,0.533630844,0.324415833,0.707926767,0.2679185,0.711387933,0.6982231,0.432592933,0.4770941,1.617345548,0.8728386,0.700457967,0.673178567,0.7893098,0.633728167,0.57938413,0.6364814,0.713304267,0.7887999,0.385906478,0.324415567,0.160998167,0.7883019,0.3530103,0.659361267,0.642468475,0.432599333,0.36208,0.459669533,,
580.478,1.011926411,0.826698067,0.5094501,0.273933833,0.61486485,0.8586404,0.4018709,0.8347713,0.5211926,0.464506133,2.227588,0.2974703,0.941476433,0.4897398,0.117216997,0.803689367,1.7939083,0.45626255,1.1947599,-0.065354043,0.621548733,0.230357367,0.382089833,0.295742567,0.7132213,0.23138565,0.584280733,0.527626578,0.382572367,0.736358967,0.33707355,0.7677028,0.7208926,0.543052667,0.517335,2.40188005,0.925068433,0.638671367,0.676326067,0.8236694,0.685958467,0.786743567,0.680051833,0.740193567,0.841522067,0.3892298,0.349587467,0.178177367,0.51843535,0.3789781,0.6950376,0.679159225,0.4724104,0.384532767,0.451229567,,
582.4066,0.6414755,0.766872133,0.539734733,0.307878467,0.7939703,0.8818868,0.429363967,0.8706945,0.543131525,0.550917433,2.308759333,0.305491867,0.989282867,0.5155068,0.1816095,0.853392967,1.93471,0.47575725,1.2793564,0.314453133,0.651939333,0.257227667,0.419468333,0.340143167,0.742472933,0.3945229,0.615583367,0.547615556,0.396351867,0.7687002,0.9158032,0.820134967,0.7034036,0.6145077,0.6978157,1.7882976,0.971871333,0.753312956,0.7087327,0.85051485,0.732279167,0.489108533,0.708214333,0.760969167,0.894086333,0.390737733,0.376167267,0.1959715,0.75412485,0.4038896,0.681607,0.717311175,0.510464067,0.408862733,0.521894133,,
584.335,0.627620744,0.985820233,0.5718193,0.343601933,0.6892098,0.911726125,0.458333,0.9101955,0.56986915,0.574887067,2.369428667,0.3754956,1.053661333,0.546862525,0.207166083,0.910911633,3.257545,0.475687,1.34696445,0.08976493,0.689720767,0.275195933,0.459538533,0.388090967,0.773742967,0.4594843,0.647618933,0.609588578,0.3850186,0.807686933,1.4546535,0.877610533,0.80556055,0.6861743,1.13861625,4.286968,1.021237333,0.863927956,0.744100033,0.893988,0.774986367,1.3969754,0.743064533,0.7879068,0.946900233,0.436207378,0.4065996,0.2178557,0.68888465,0.4454882,0.640095067,0.74962105,0.547559433,0.440671933,0.590738967,,
586.2635,0.616867367,1.409458667,0.602898867,0.382551567,0.617523225,0.939110025,0.4873459,0.957082333,0.603418,0.711555933,2.377095667,0.401285033,1.112988967,0.5852803,0.3143837,0.945606833,3.390092,0.58225915,0.3611375,-0.07760268,0.740384,0.4018229,0.497889367,0.433623033,0.800939067,0.5175912,0.676561533,0.654786133,0.4103519,0.837953267,1.6740115,0.9280592,0.69050665,0.7486669,1.2386817,4.2121785,1.068107333,0.851741733,0.775268833,0.9196555,0.809961533,0.330187987,0.782236633,0.827111033,0.980286933,0.483528811,0.436553733,0.242529333,1.12194195,0.4925524,0.6474509,0.787371075,0.584489433,0.482593767,0.673650267,,
